logFC	logCPM	LR	PValue	FDR
HMPREF1120_08083	-0.270591629938288	6.35364853259317	3.95919711849184	0.0466159323772307	0.0780846938957541
HMPREF1120_03948	0.276358966897271	7.5325070631931	3.95907514835636	0.0466193102856172	0.0780846938957541
HMPREF1120_02192	0.344741854226827	4.7165294726193	3.94812189684549	0.0469237103595256	0.0785796529177804
HMPREF1120_06811	-0.279340562467256	5.61117401497051	3.94030869040406	0.0471421261635436	0.0789304601946258
HMPREF1120_00477	0.307396076505921	7.5610783647478	3.93577603237492	0.0472693264101175	0.0791284405164252
HMPREF1120_05887	0.242648881134951	6.51268580019072	3.93393807752437	0.0473210081466251	0.0791991274067302
HMPREF1120_08191	0.310260449549115	5.13364529689231	3.93363708762019	0.0473294774057873	0.0791991274067302
HMPREF1120_02758	0.266389667127352	5.74369458899699	3.93207825042389	0.0473733655824172	0.0792575599492277
HMPREF1120_04813	-0.285395734715872	5.52056081417697	3.92813275699371	0.0474846406428844	0.0794286900172571
HMPREF1120_00440	0.291868746804779	5.50774693406385	3.92717853315912	0.0475115940731502	0.0794587352052286
HMPREF1120_03716	0.39186759279193	4.00118493939304	3.92668021004176	0.0475256763435398	0.0794672472749029
HMPREF1120_05419	-0.293860440476598	5.29126988097516	3.9229520442425	0.0476311715533327	0.079616926776618
HMPREF1120_08670	0.253302095967765	6.67872075545273	3.92288003171838	0.047633211708496	0.079616926776618
HMPREF1120_00083	-0.356333460496174	4.52335721996585	3.92161718750671	0.0476690037799134	0.0796616842668485
HMPREF1120_06502	-0.596455019554309	2.55788374598361	3.91946441644104	0.0477300839646683	0.0797486768757371
HMPREF1120_05781	0.266985442246026	6.15964064180015	3.91487348317049	0.047860617658362	0.0799516594039594
HMPREF1120_02146	-0.410191435777011	3.78788248210407	3.91191274355089	0.047944999906788	0.0800712262626955
HMPREF1120_00236	0.255569892290129	6.93006677533435	3.91172645268923	0.0479503145164858	0.0800712262626955
HMPREF1120_05098	-0.263523345068868	6.34269185590143	3.90824230255786	0.0480498269138861	0.0802222407780108
HMPREF1120_01194	-0.307725206062305	4.90987983361883	3.90696454345672	0.048086376168024	0.0802632361232745
HMPREF1120_06709	-0.33906917776504	4.77388819410934	3.90674892292138	0.0480925467096004	0.0802632361232745
HMPREF1120_00319	-0.286511965375634	5.32963753611801	3.90595616719701	0.048115240657961	0.0802859482051362
HMPREF1120_03341	-0.497158845137572	3.19472517271965	3.89858442157429	0.0483268110665831	0.0806237548414942
HMPREF1120_03808	0.309704504375075	4.77940084503863	3.89818837348195	0.0483382054728698	0.0806275428017648
HMPREF1120_06826	-0.531127217169969	3.01307476356112	3.8974425577553	0.048359670482896	0.080648123807766
HMPREF1120_01252	-0.358469557389042	4.22003807480136	3.88520383228842	0.0487133489927861	0.0812226160470285
HMPREF1120_03882	0.275170421052657	5.28442697244101	3.88149220778775	0.04882114749849	0.0813869987632817
HMPREF1120_08496	-0.43492170042317	3.73796714115918	3.8754073091294	0.0489984194205467	0.0816671128667241
HMPREF1120_02477	-0.311474650187125	5.38631509409817	3.86761424497069	0.0492264487285875	0.0820317042079065
HMPREF1120_06022	-0.290999029729903	5.25115958373912	3.86700168853882	0.0492444199063184	0.0820461799985174
HMPREF1120_01746	0.255332515678409	6.15484751034236	3.86331250920073	0.0493527996611248	0.0822112517634986
HMPREF1120_02815	0.372022692962859	4.25422787784905	3.86018764267988	0.049444798248055	0.0823444290368704
HMPREF1120_04606	-0.237701495311424	6.54259712016834	3.85996416633114	0.0494513845081669	0.0823444290368704
HMPREF1120_05888	0.267302081548766	7.81068454476027	3.84928426497926	0.0497672238012236	0.0828547393992865
HMPREF1120_03711	0.463856906642395	3.28873980635532	3.84827174195424	0.0497972777835285	0.0828891587442157
HMPREF1120_08082	0.26171668873757	7.46923123610364	3.84790176405565	0.0498082643503042	0.0828918327803462
HMPREF1120_04055	-0.323829069840844	4.86196566986728	3.84405035910488	0.0499227847847384	0.083066776340187
HMPREF1120_05556	0.237615733418066	6.4478061011846	3.84133526711483	0.050003684444583	0.0831857227855384
HMPREF1120_04342	-1.12925605209041	0.89656958528114	3.840821377488	0.050019012031156	0.0831955598191842
HMPREF1120_05049	0.88833712705174	1.87748999164074	3.83608680486431	0.0501604620900233	0.083415130502359
HMPREF1120_04881	-0.283651164207054	5.23247521859863	3.83353063142578	0.0502370059658	0.0835267021109642
HMPREF1120_01434	0.622041618966062	2.30818128643683	3.82948988205399	0.0503582569382116	0.0837125501435245
HMPREF1120_00979	0.366389829333848	4.54854039217031	3.8286919309351	0.0503822376458613	0.0837366624179945
HMPREF1120_03294	0.335600438065214	4.47739748692334	3.82645765827345	0.0504494481460076	0.0838198253374744
HMPREF1120_07950	-0.577247713486175	2.55132753146306	3.82639797291875	0.0504512448760921	0.0838198253374744
HMPREF1120_04353	0.536395120516573	3.18968723406246	3.81921475482957	0.050667978611809	0.0841640840211572
HMPREF1120_01024	0.371917883585613	4.25339795742412	3.81883511211554	0.0506794606281896	0.0841673357585625
HMPREF1120_05710	-0.478987193300936	3.62649982987354	3.81735158661771	0.0507243551541719	0.0842260666098116
HMPREF1120_08935	-0.587289868589375	2.47114375806411	3.81674471605018	0.0507427324179936	0.0842407526541065
HMPREF1120_00629	0.346282718254157	4.50490412599893	3.81036802562325	0.0509362575571441	0.0845461510203761
HMPREF1120_09228	0.307467526410109	5.32497343854558	3.80811086886028	0.0510049465036587	0.0846442652117994
HMPREF1120_03825	0.237777484906118	6.21083705120588	3.80695275845247	0.051040227695067	0.0846869117801928
HMPREF1120_00813	0.973917755757531	1.21317242078308	3.80417580450434	0.0511249312209712	0.0848115294161297
HMPREF1120_06632	0.297949434645673	8.56613906212447	3.80267791230764	0.0511706821016876	0.0848714935684335
HMPREF1120_07285	-0.536318820027325	3.01897239345905	3.79576461920442	0.0513824000620696	0.0852066559107729
HMPREF1120_09146	-0.240080424695831	6.02820646085082	3.79428585889464	0.0514278069015619	0.0852659530185934
HMPREF1120_05454	-1.04750356854412	1.06050157027014	3.79188549929431	0.0515016027624429	0.0853722873028902
HMPREF1120_08185	0.31237360873081	7.18001953931394	3.7896838873334	0.0515693868701576	0.0854686181116997
HMPREF1120_00095	0.234406193290223	6.62007552257418	3.78569090124898	0.0516925654113006	0.085643412973391
HMPREF1120_05425	0.253722839500969	5.77776912894557	3.78563681158774	0.0516942361434952	0.085643412973391
HMPREF1120_05436	-0.601423874581058	2.50354591567507	3.78415190837457	0.0517401244448141	0.0857033701441091
HMPREF1120_03551	-0.540196866453888	2.63523695098008	3.78039598853673	0.0518563869423641	0.0858798522132068
HMPREF1120_00399	0.291106259501148	5.38977997020097	3.76844121152946	0.0522282842666077	0.0864795480727023
HMPREF1120_06648	1.11058305311725	0.896070485619925	3.76799728437269	0.0522421484816497	0.0864862993878491
HMPREF1120_08223	-0.238212752077285	6.40136083765051	3.76573858350442	0.0523127499362475	0.0865869584541336
HMPREF1120_00266	0.235020159644129	6.42945999601743	3.76170170778123	0.052439184398817	0.0867799761296527
HMPREF1120_04782	0.330031310164563	5.65293721391443	3.75954517149704	0.0525068593488299	0.0868757004429152
HMPREF1120_03152	0.24939117614836	6.41836166895055	3.75581587405038	0.0526241078540462	0.0870533959390128
HMPREF1120_00195	0.247401278632382	6.26417373646974	3.7533353581807	0.0527022483135296	0.0871663425690924
HMPREF1120_04323	0.302537256841238	4.9286513960153	3.75265097294821	0.0527238292209364	0.0871857183430791
HMPREF1120_00628	-0.667893664604121	2.18335452673923	3.74994946307797	0.0528091080598296	0.0873097265872067
HMPREF1120_01315	0.338770911891573	4.36772273494887	3.74964966613035	0.0528185807780024	0.0873097265872067
HMPREF1120_02016	0.454271402963523	8.99586798383938	3.74920291819073	0.0528327000609306	0.087316732829333
HMPREF1120_06822	0.236012782827026	6.48128265768447	3.74739112810552	0.052890001907125	0.0873950910346416
HMPREF1120_00728	-0.986779620557259	1.12504463401524	3.74524985468383	0.0529578092312446	0.0874837398989619
HMPREF1120_05676	-0.425076615551047	3.78884356173354	3.74484905350962	0.0529705115532394	0.0874837398989619
HMPREF1120_05372	-1.05176591638343	1.32731231283572	3.74475951108395	0.0529733498018949	0.0874837398989619
HMPREF1120_09073	0.232646832135389	6.82249408730383	3.74278008945118	0.0530361331624146	0.0875710591846521
HMPREF1120_07987	0.239399161560172	6.71349461207996	3.74078059768834	0.0530996330994027	0.0876595288061688
HMPREF1120_01929	-0.249341351768977	6.42343471729071	3.73725083785897	0.053211927920691	0.0878285033685369
HMPREF1120_01123	-0.34010814518942	4.75411994138956	3.7357849287929	0.0532586378308429	0.0878891844091799
HMPREF1120_04121	-0.259219499684043	5.50247438722776	3.73434132564414	0.0533046794170082	0.0879487401060682
HMPREF1120_00814	0.272630711524917	5.78265786953346	3.73249313412783	0.0533636862832737	0.0880271816960755
HMPREF1120_02995	-0.419516485674586	3.502138976957	3.73196669428012	0.0533805064849847	0.0880271816960755
HMPREF1120_08449	-0.270901815393976	5.31279916652557	3.73188965982192	0.0533829682724311	0.0880271816960755
HMPREF1120_05354	-0.90043234713764	1.39993557457035	3.73160498207079	0.0533920667524007	0.0880271816960755
HMPREF1120_01878	0.49105672371552	3.63329326861721	3.727824429481	0.0535130514375128	0.0882101912988809
HMPREF1120_05188	0.279070365056221	7.70050183173229	3.72617907578911	0.0535657964514242	0.088280668265803
HMPREF1120_06564	-0.75927002278218	1.74594343779071	3.71932927661731	0.0537859726143509	0.0886270072707475
HMPREF1120_01363	-0.985216993155805	1.28841258600399	3.71839382682513	0.0538161155138081	0.0886601440707536
HMPREF1120_02468	0.349994016441035	7.27953148145051	3.71613498577792	0.0538889757107894	0.0887623094236738
HMPREF1120_01931	0.295397538217359	5.05871132840217	3.71575120802065	0.0539013650615632	0.0887623094236738
HMPREF1120_02843	0.261544151247981	5.43976244571475	3.71553759417944	0.0539082623828061	0.0887623094236738
HMPREF1120_04178	-0.792502062942863	1.76957123745162	3.71167117328584	0.0540332659912331	0.0889515595313947
HMPREF1120_06862	0.264976489713318	6.71143775268655	3.71077241463727	0.0540623673405975	0.0889828907038294
HMPREF1120_00694	0.339481607489108	4.44065687944306	3.70997652311566	0.0540881517684436	0.0889924421788161
HMPREF1120_06748	-0.3111160859795	4.75136422941366	3.70997160013903	0.0540883112982258	0.0889924421788161
HMPREF1120_02774	-0.726405511048562	2.13680424083424	3.70609445773314	0.0542141056088788	0.0891828092452833
HMPREF1120_08504	-0.229796522207494	6.61589088780564	3.70250022584097	0.0543309977717733	0.0893584640441393
HMPREF1120_00426	-0.471101518247557	3.23605399891434	3.69605591721063	0.0545412498087808	0.0896875743506134
HMPREF1120_04592	0.31563019472418	4.79148699930834	3.68521054453482	0.0548970402010242	0.0902558407918978
HMPREF1120_05653	-0.321676206605839	6.03405865272161	3.68412882126884	0.0549326616113347	0.0902976061494353
HMPREF1120_00080	0.314025814775715	4.93471974835061	3.6793364676259	0.0550907699946268	0.0905406610456607
HMPREF1120_08084	-0.254634304275853	6.79941046588548	3.67774919813332	0.05514324317889	0.0906100483398756
HMPREF1120_04532	0.514014079480463	3.59420279050007	3.67729773746074	0.0551581775930409	0.0906177384996659
HMPREF1120_04847	0.236858264310216	6.01834775107799	3.67652702114606	0.0551836829616316	0.0906427892810295
HMPREF1120_06696	-0.348462892523947	9.0500989814958	3.67071565591103	0.0553764019797338	0.090942439006673
HMPREF1120_08031	-0.243226291451478	6.9958868687993	3.66718943423884	0.0554936878800461	0.0911181196202094
HMPREF1120_01615	0.64761120775024	2.25285157072263	3.66576066121532	0.0555412853662237	0.0911718661737652
HMPREF1120_00605	-0.445566461844206	3.57341601211786	3.66558754930565	0.0555470552766269	0.0911718661737652
HMPREF1120_01255	0.359383553657774	4.21668570948972	3.665053185774	0.0555648699024327	0.091184169977307
HMPREF1120_04100	0.261419849807111	5.91697803358625	3.66191340203778	0.0556696665724807	0.0913391837172321
HMPREF1120_04786	-0.263556961475457	7.53827689376367	3.65722592957507	0.0558265107877561	0.091579520295415
HMPREF1120_02489	0.249198168511896	5.92256373373257	3.65650866296865	0.0558505520595181	0.0916019540738607
HMPREF1120_04252	0.295533910223051	5.2947966350336	3.64686986664641	0.0561746919328672	0.0921164877733806
HMPREF1120_02359	-0.282934439298872	5.11259035473369	3.64401160314343	0.0562711947466644	0.0922576155800135
HMPREF1120_04340	-0.611596445475907	2.35996981201036	3.63996391953438	0.0564081566934784	0.0924650121870281
HMPREF1120_00868	0.331166453391369	5.15264656209209	3.63355370473421	0.0566257841000534	0.0928045352544829
HMPREF1120_08796	0.258464158423643	5.83477310611313	3.63215304860871	0.0566734550256046	0.0928654407678968
HMPREF1120_04396	-0.269974737288202	5.63504303590061	3.63146326488534	0.0566969472662603	0.0928867117152285
HMPREF1120_07881	-0.556359985182464	2.94632732240926	3.62824246450511	0.0568067762367883	0.0930415623472017
HMPREF1120_01971	0.321107512525853	4.70738862368907	3.62807410374251	0.0568125235289692	0.0930415623472017
HMPREF1120_07083	-0.229241421349471	6.12572350873791	3.62444196324387	0.0569366634694115	0.0932275884897517
HMPREF1120_09069	-0.308137166110564	4.96007566876058	3.6240971649355	0.0569484630021869	0.0932296345962071
HMPREF1120_00278	0.353948038778923	3.91353888935012	3.62278965116908	0.0569932317419835	0.0932856434346931
HMPREF1120_08956	-0.357899185445943	3.84685890434097	3.62203548151001	0.0570190711926479	0.0933106540980425
HMPREF1120_04191	-0.419335219192096	3.59347227653028	3.6181833934809	0.057151246023252	0.0935096391607994
HMPREF1120_08810	0.571221648742489	2.78944804426885	3.61459187025168	0.0572747732710593	0.0936944041829602
HMPREF1120_08652	-0.308971416879081	7.07611056701685	3.61349373557357	0.0573125992009	0.0937307899102985
HMPREF1120_03305	0.23123869202006	6.28043179975833	3.61333036443991	0.0573182288870944	0.0937307899102985
HMPREF1120_01552	0.274956962546627	7.81916031644151	3.61267949202632	0.0573406634496333	0.0937501281969305
HMPREF1120_03000	0.320719834222568	9.665888191965	3.61027128427037	0.0574237517389179	0.0938686078647462
HMPREF1120_07746	0.227829218458476	6.80056104557339	3.60903604201171	0.0574664198206155	0.0939209824218197
HMPREF1120_03794	0.292323383091678	8.07741628608943	3.60826501391603	0.0574930699520798	0.0939471633074204
HMPREF1120_03640	0.225235808754385	6.15335184491232	3.60678870886599	0.0575441341949984	0.0940132212758737
HMPREF1120_04415	-0.281265783379446	5.80990723869081	3.60456302061352	0.0576212100821378	0.0941096284798243
HMPREF1120_07221	0.345036856331175	4.60633240530633	3.60446974417195	0.0576244426507106	0.0941096284798243
HMPREF1120_07095	-0.377291509811126	11.9160987133024	3.60356706025811	0.0576557358253156	0.0941433365647292
HMPREF1120_08801	0.43762951966084	4.06970914038222	3.59693609879318	0.0578861641186898	0.0945021304852876
HMPREF1120_09039	0.307940627602276	9.23861252029775	3.59531070859194	0.0579427961521584	0.0945771129657599
HMPREF1120_04188	-0.704633689818994	1.91402290068875	3.59060497604326	0.0581070859299865	0.0948277596238764
HMPREF1120_02348	-0.24835159153068	7.0703434032411	3.58632294954138	0.058257013058014	0.0950548789500867
HMPREF1120_05073	0.237500412017735	6.86238269310057	3.58434389748201	0.0583264446751314	0.0951505984113229
HMPREF1120_09027	0.249838193031536	5.83231705482661	3.58299526245582	0.0583738095695441	0.0952015843567931
HMPREF1120_04450	0.251823725328584	5.84561763758334	3.58281900614026	0.05838000281908	0.0952015843567931
HMPREF1120_01429	-0.283260084960034	4.98968906298393	3.5825340278588	0.0583900177904061	0.0952015843567931
HMPREF1120_07676	-0.278597615862794	5.33526106540024	3.57920687669547	0.0585070787944136	0.0953748487928856
HMPREF1120_03391	-0.490433838478606	2.82411660138828	3.57801566928704	0.0585490503084587	0.0954256653588805
HMPREF1120_04026	-0.560378100758344	2.97244000840774	3.57642839451319	0.0586050267591353	0.0954992848000144
HMPREF1120_00800	0.286436182619876	5.31219110725492	3.57420039241103	0.0586836949074071	0.0956098473260982
HMPREF1120_03660	0.260239187064476	6.4164709180947	3.57061450323957	0.0588105442202907	0.095798853322527
HMPREF1120_05743	-0.335069611646681	4.18366412584503	3.5676783558622	0.0589146261903661	0.0959507098496618
HMPREF1120_07934	0.417341274830447	3.46969203056531	3.56532362347972	0.0589982393515058	0.0960608196781896
HMPREF1120_03187	-0.22206327981582	6.52796329591769	3.56516221809876	0.0590039752419614	0.0960608196781896
HMPREF1120_08811	0.277621064649687	5.17142986898771	3.56023783852003	0.0591792589994978	0.0963284420295749
HMPREF1120_00846	0.23984905542196	6.25561947091296	3.55378737514738	0.0594097017988401	0.0966857338483149
HMPREF1120_04448	0.26015865456419	7.18158744743663	3.55152126752125	0.0594908847958544	0.0968000274242249
HMPREF1120_00307	-0.296622546511341	5.71168480032379	3.54179691885577	0.0598405999076268	0.0973511379572345
HMPREF1120_07286	-0.387953515546593	3.61713647421582	3.53857930969953	0.0599567951077165	0.0975222157862858
HMPREF1120_03629	0.311477093055596	9.35963396862788	3.53349541117801	0.0601408756863679	0.0978036287155748
HMPREF1120_02527	-0.352273819387109	4.54036583174596	3.53166059793976	0.0602074591695825	0.0978876843172516
HMPREF1120_01959	-0.476424983670918	3.02079530940275	3.5314607342153	0.0602147167532624	0.0978876843172516
HMPREF1120_00466	-0.264280437610299	7.08948139494868	3.53070106352508	0.0602423109103725	0.09791453035037
HMPREF1120_04966	0.263901913755949	7.57672489212253	3.51889503393591	0.0606728848917827	0.0985962272505855
HMPREF1120_02764	0.262777963450906	6.23200266403944	3.51602136672016	0.0607781842661554	0.0987491844750902
HMPREF1120_05327	-0.349412847940363	5.97724902599668	3.5088051725606	0.0610434645951568	0.0991619662918016
HMPREF1120_07186	-0.350109149121732	5.02942060824538	3.50274095200628	0.061267349342916	0.0995073637462504
HMPREF1120_02626	0.369295559791106	11.4220552410406	3.49367603927078	0.061603648052363	0.100035177846147
HMPREF1120_07147	-0.512783238087172	3.83518385245248	3.49228474393029	0.0616554373813214	0.100100881892107
HMPREF1120_02961	-0.478981996425813	3.31595808140524	3.47972843120006	0.0621249342217864	0.100844607589626
HMPREF1120_05205	0.244396435786354	7.11367595388416	3.47666741065897	0.0622399660863722	0.101012778752116
HMPREF1120_05997	0.620178067760114	3.15995728436729	3.47158243457028	0.0624315591743759	0.10130512090047
HMPREF1120_05200	0.232372035822597	7.0614704225102	3.46942455275212	0.0625130542296615	0.101418736961175
HMPREF1120_01223	0.312828703854203	4.72913066183582	3.4664529856277	0.0626254646670774	0.10157463115863
HMPREF1120_04087	-0.415579362424929	4.41162685337636	3.46627686949826	0.0626321336633896	0.10157463115863
HMPREF1120_00895	-0.256965158556571	6.63433724103843	3.46200191406185	0.0627942459076065	0.101818853410187
HMPREF1120_08131	-0.249043159518549	5.53847057010495	3.45505288708867	0.0630587175849569	0.102228928141307
HMPREF1120_08208	0.313313792962463	4.4997725244373	3.4541649194657	0.0630925980191441	0.102265093304324
HMPREF1120_08467	0.443973554771348	3.17398237584382	3.44662774001425	0.0633809618970133	0.102699965271311
HMPREF1120_02556	-0.362277866518891	3.96761539232249	3.44654497744189	0.0633841360857455	0.102699965271311
HMPREF1120_08873	-1.02968287855898	1.99748407766844	3.44530234691989	0.0634318150105797	0.102758377497432
HMPREF1120_08340	0.31848930204053	4.81654914694896	3.44080053926815	0.063604866878666	0.103019832955787
HMPREF1120_03248	0.28990193992991	4.80897095887592	3.43659154475911	0.0637671182289326	0.103248770313448
HMPREF1120_01303	0.260300372961772	5.74379376927148	3.43652774239193	0.0637695811215117	0.103248770313448
HMPREF1120_03363	0.584457643298066	2.44839170974949	3.43592389582365	0.0637928957697343	0.103267598446078
HMPREF1120_02011	-1.13121186998959	0.900936501326683	3.43549983133509	0.0638092744254515	0.10327519379079
HMPREF1120_03243	-0.596115016138133	2.83442205516772	3.43004070814473	0.0640205232228118	0.103598125566744
HMPREF1120_02621	-0.266731082448408	7.72244296986406	3.42493471593444	0.0642187822529456	0.103899922879766
HMPREF1120_04912	0.265689977168875	7.97137254848937	3.42089553577448	0.0643760822756333	0.10413535403071
HMPREF1120_02218	-0.303564585312932	4.76379087594339	3.42006438087775	0.0644085013588115	0.104168727398942
HMPREF1120_04926	-0.714184111015906	7.21263104014389	3.41970618444196	0.0644224781315748	0.10417226701715
HMPREF1120_00858	-0.251466893192635	7.15317747306882	3.4164834385693	0.0645483748189755	0.104356748678245
HMPREF1120_08044	-0.293301517659084	5.01012667432746	3.41058116503877	0.064779628449134	0.104711464533564
HMPREF1120_04116	0.249627220964539	5.46763127774511	3.41003337708396	0.0648011358027927	0.104727073352099
HMPREF1120_03494	-0.247509559073782	5.95432371121576	3.40878219918932	0.0648502883662776	0.104787346551983
HMPREF1120_06108	-0.347921091997348	4.08920797783754	3.40759751296378	0.0648968654724936	0.104843436961687
HMPREF1120_03135	0.374888443354455	3.83150078868412	3.40352960865456	0.0650570710773785	0.105083044619045
HMPREF1120_01659	0.235804212630335	5.97874303240223	3.40140542406137	0.0651408951834475	0.105199212488327
HMPREF1120_03649	0.373107620644421	3.73118592972424	3.39619112322505	0.0653471499599858	0.105513021048126
HMPREF1120_08488	0.255804037724453	7.4356671514786	3.39525818722418	0.0653841262599697	0.105553438757646
HMPREF1120_04973	-0.239296289277447	6.52597658715717	3.3914122494981	0.0655367934369051	0.105761285111798
HMPREF1120_06015	0.220189026999489	6.68616511181254	3.39141181197499	0.065536810826322	0.105761285111798
HMPREF1120_04445	0.264280383494318	5.67172889110309	3.38832476255857	0.065659628755181	0.10594013863603
HMPREF1120_07729	-0.300836897779577	8.03880769288935	3.38747231891138	0.065693586413317	0.105975579250544
HMPREF1120_02283	-0.35645623374231	6.004407459028	3.38469605867202	0.0658043106228664	0.10613405783059
HMPREF1120_06536	0.250752031508036	5.34502476028293	3.38440709510688	0.0658158466574216	0.10613405783059
HMPREF1120_04036	-0.239077739073024	6.19132872404742	3.38357196292923	0.0658491990346459	0.106168467773977
HMPREF1120_08574	0.354420155249596	4.02611635921009	3.38028720888961	0.0659805562860725	0.106360849306826
HMPREF1120_00122	0.509208856706159	2.79708106433583	3.37949211845414	0.0660123939814858	0.106379639434871
HMPREF1120_01062	-0.408488926220101	3.32785462469528	3.37939488446482	0.0660162886342461	0.106379639434871
HMPREF1120_07675	0.28807035586406	5.58937251550162	3.37869257553392	0.066044426511576	0.106405578319562
HMPREF1120_03807	0.225174433818352	6.01989652372522	3.37239450376446	0.0662973307925004	0.106781056720143
HMPREF1120_02229	0.262737211561886	5.78344249424858	3.37228722977157	0.0663016474169319	0.106781056720143
HMPREF1120_00283	-0.370299069194821	8.35036002545455	3.36757345788488	0.0664916227768737	0.107067505553796
HMPREF1120_07976	-0.485096685266594	2.98727891629539	3.36279988883811	0.0666846008139861	0.107358684167097
HMPREF1120_03415	-0.292940263989544	5.23547786240371	3.36200267600106	0.0667168874963901	0.107391099235993
HMPREF1120_03068	0.238203186044956	7.24772455111966	3.35930976811318	0.066826072339545	0.107539915044587
HMPREF1120_08475	0.332474358329722	4.95074583054932	3.35912235654171	0.0668336781062436	0.107539915044587
HMPREF1120_02975	-0.687937243678245	2.19548350663345	3.35732262415061	0.0669067641653757	0.107637916426256
HMPREF1120_07805	-0.29738213520336	9.05663983581399	3.35603858209146	0.0669589605458186	0.107702281460393
HMPREF1120_01770	-0.554725070421845	2.42287415244288	3.3542057880586	0.0670335391173108	0.107802617867093
HMPREF1120_03449	0.246228166891758	6.80121704754398	3.35274887930395	0.067092885793214	0.107876151742586
HMPREF1120_07598	0.301507892236919	4.60455152498426	3.35238639426832	0.0671076602173639	0.107876151742586
HMPREF1120_00111	-0.479067487429327	3.42557787291713	3.3521846210772	0.0671158857395878	0.107876151742586
HMPREF1120_08596	-0.490959962591036	2.96941950246805	3.35157934287743	0.067140567084281	0.107896197731186
HMPREF1120_07872	-0.575878323652539	2.48989112449296	3.34551100210468	0.0673885517981006	0.108275024043603
HMPREF1120_07725	-0.609297371413564	2.53537247217904	3.34455953377978	0.0674275225583777	0.108303357373193
HMPREF1120_02184	0.314365687640294	5.08962938989353	3.34448204795696	0.0674306973257111	0.108303357373193
HMPREF1120_04762	-0.487385121393212	2.94950218764513	3.3414498449419	0.0675550590143729	0.108483382974743
HMPREF1120_05397	-0.924874632306745	1.09395794136122	3.32726410360449	0.0681401337440039	0.109403045402573
HMPREF1120_03275	-0.586939362167281	2.90304514694824	3.32257299980136	0.0683348032378939	0.10967898814
HMPREF1120_06637	0.493587382687772	4.40971182905812	3.32252439247543	0.0683368234354237	0.10967898814
HMPREF1120_03909	0.35867862627093	10.6406219198773	3.32124166169328	0.0683901588523856	0.109744658394504
HMPREF1120_03668	0.713910884348086	1.87980217634285	3.31966555197198	0.0684557538146928	0.109829973939804
HMPREF1120_06293	-0.245194857437154	5.92010583357601	3.31758419646578	0.0685424793624715	0.109949154134355
HMPREF1120_02747	-0.268447360635135	5.70538292471939	3.31707132684231	0.0685638675647544	0.109963502299407
HMPREF1120_07278	0.498725324578184	2.81769837131393	3.31374132663048	0.0687029123493511	0.110166509967559
HMPREF1120_03398	0.233413603875446	6.47468311660713	3.3096715997356	0.0688732543068128	0.110413812024724
HMPREF1120_08304	0.275394967560519	5.06234368500116	3.30945994147226	0.0688821257997402	0.110413812024724
HMPREF1120_08037	0.324458914545279	4.96473099168747	3.30758256906572	0.0689608679552986	0.11051998369985
HMPREF1120_07609	0.301156340525374	6.08527467866568	3.30707109174694	0.0689823374090475	0.110534345545558
HMPREF1120_01677	0.320942631060832	4.27676895562549	3.30337469778151	0.0691377077168274	0.11076322028528
HMPREF1120_05472	0.230823301997581	5.66470217835802	3.30112459426299	0.0692324695070962	0.110894930765671
HMPREF1120_00476	0.242383373554619	6.10687539602821	3.30047655179127	0.0692597872088257	0.110918582740919
HMPREF1120_00316	-0.222833731946453	6.26550409022511	3.29889432236071	0.0693265332768705	0.111005358682317
HMPREF1120_00994	-0.225295228479815	5.96346749531436	3.29456048536179	0.0695097082007424	0.111278494813399
HMPREF1120_01953	-0.273234996325088	7.82133636748242	3.29045220148061	0.0696838282080845	0.111524740943203
HMPREF1120_05863	-0.36891428165766	4.09141893422984	3.29033587183998	0.0696887653602318	0.111524740943203
HMPREF1120_02178	0.22694279062629	6.29927841809458	3.28676088552123	0.069840674265557	0.111747607909601
HMPREF1120_07914	-0.22443999445428	6.16715210078625	3.28575440846682	0.0698835055764741	0.111795897679091
HMPREF1120_05246	0.284397684616574	5.15301021231076	3.28368722776828	0.0699715640695349	0.111916508901806
HMPREF1120_04503	0.246429358130293	6.32568599739458	3.28239454210815	0.0700266907187724	0.11198441293554
HMPREF1120_04164	0.228964080912146	6.6707110437045	3.28078293910538	0.0700954827508551	0.112074141680714
HMPREF1120_06137	0.229368827716807	6.59072310611366	3.27927783758595	0.0701597940668552	0.112156675139074
HMPREF1120_02423	0.314234850523687	9.13457677369154	3.27853677678888	0.0701914819818848	0.112181591377251
HMPREF1120_08039	0.214100046269025	6.27101618380088	3.27831964401423	0.0702007695276904	0.112181591377251
HMPREF1120_09208	-0.328227664673429	6.26648388653157	3.27652379131924	0.0702776350454855	0.112284118766399
HMPREF1120_00055	-0.238091402797822	6.63331997607927	3.27455360333698	0.070362066098661	0.112398694525283
HMPREF1120_04512	0.249427537753075	5.53803248521584	3.2726756590679	0.0704426452397985	0.112507076808982
HMPREF1120_01385	0.233471885106079	7.23992117332143	3.26911812375891	0.0705955636347278	0.112730935280103
HMPREF1120_08607	-0.56330957138524	2.33271727654256	3.26824899943894	0.0706329764094139	0.112765471365046
HMPREF1120_02726	-0.324252995163717	5.21577385422977	3.26802290658703	0.0706427123997842	0.112765471365046
HMPREF1120_01868	-0.237052483111181	6.20674653448637	3.26494900636403	0.0707752231468569	0.112956591466277
HMPREF1120_02540	0.25780737042629	7.36538316840718	3.26428078353978	0.0708040643437332	0.112982216794072
